Sales,Ad_Spend,Email_Campaigns,Website_Traffic,Avg_Rating,Discount_Pct,Competitor_Price_Index,Inventory_Level,Social_Media_Engagement,Season,Product_Type,Category_ID,Month
390.43,11.85,7,228.38,4.61,19.48,113.06,1172,42.03,Fall,Fashion,124,11
724.13,68.95,8,391.1,4.82,18.62,110.01,867,49.43,Winter,Fashion,124,12
556.96,99.25,7,215.61,3.73,4.61,79.34,1635,28.99,Winter,Fashion,124,13
574.8,40.73,7,272.55,4.32,15.47,100.55,415,20.76,Spring,Fashion,124,14
739.45,27,10,463.88,3.33,5.88,104.58,896,64.19,Spring,Fashion,124,15
393.97,55.22,6,160.91,3.49,13.9,69.36,1019,88.34,Spring,Fashion,124,16
390.77,74.7,7,81.61,4.65,12.29,93.57,555,38.92,Summer,Fashion,124,17
324.69,75.47,6,110.73,4.15,8.45,98.43,1355,30.01,Summer,Fashion,124,18
446.47,65.69,7,213.58,4.14,9.02,86.26,1918,14.01,Winter,Home,125,1
569.3,68.56,12,250.02,4.22,23.05,109.12,1140,64,Winter,Home,125,2
413.34,40.29,7,190.2,3.6,7.74,104.2,913,79.5,Spring,Home,125,3
338.83,22.35,10,161.47,4.07,25.33,107.98,1163,63.55,Spring,Home,125,4
287.14,19.04,12,112.28,3.93,3.59,88.49,1160,12.49,Spring,Home,125,5
284.45,29.82,11,125.56,4.24,15.93,73.84,1037,45.88,Summer,Home,125,6
459.5,23.76,15,237.26,4.74,3.23,106.04,577,32.51,Summer,Home,125,7
444.99,33.74,12,218.62,4.91,6.43,119.2,1038,26.89,Summer,Home,125,8
326.3,37.29,5,83.56,3.65,18.34,114.46,337,60.89,Fall,Home,125,9
472.45,32.81,9,233.25,4.64,5.73,104.54,1462,43.62,Fall,Home,125,10
429.56,51,9,135.78,4.72,15.63,110.99,524,70.97,Fall,Home,125,11
488.71,32.03,6,220.98,4.43,16.31,98.85,1010,27.75,Winter,Home,125,12
405.17,35.87,8,163.04,4.5,25.86,125.09,851,34.85,Winter,Home,125,13
344.19,39.94,3,124.5,4,5.01,110.98,623,37.09,Spring,Home,125,14
479.78,54.82,7,241.29,3.72,8.72,96.88,893,48.87,Spring,Home,125,15
264.44,23.81,13,76.87,3.32,10.76,116.03,791,64.84,Spring,Home,125,16
486.77,82.25,7,210.66,3.39,0.95,93.05,1040,56.36,Summer,Home,125,17
376.98,27.57,10,176.42,4.89,7.5,87.11,940,67.28,Summer,Home,125,18
426.39,24.62,5,187.58,4.03,2.26,113.01,717,31.89,Winter,Electronics,126,1
307.5,24.96,5,108.75,4.32,8.98,114.66,865,12.93,Winter,Electronics,126,2
452.92,31.08,10,212.62,4.26,6.94,98.11,279,69.38,Spring,Electronics,126,3
689.04,15.92,5,431.99,4.26,4.12,99.06,799,76.27,Spring,Electronics,126,4
405.78,24.15,5,189.81,3.21,22.39,107.1,575,33.07,Spring,Electronics,126,5
297.55,16.46,7,87.06,4.92,11.33,128.08,696,50.79,Summer,Electronics,126,6
414.19,57.21,5,149.86,3.89,1.99,103.31,1124,17.24,Summer,Electronics,126,7
318.37,11.25,6,153.72,4.13,13.48,105.57,906,57.7,Summer,Electronics,126,8
526.8,51.53,4,276.16,4.5,2.36,102.44,1368,67.02,Fall,Electronics,126,9
317.37,23.68,6,113.83,4.95,11.32,121.53,738,28.36,Fall,Electronics,126,10
511.98,14.7,11,281.33,3.74,5.1,101.59,631,58.28,Fall,Electronics,126,11
398.6,36.63,7,135.89,4.35,23.07,105.67,1506,65.63,Winter,Electronics,126,12
467.96,41.3,8,187.21,4.31,14.93,89.05,578,41.43,Winter,Electronics,126,13
488.89,19.12,10,246.98,4.63,4.65,115.5,606,30.19,Spring,Electronics,126,14
413.7,32.54,8,297.83,4.11,7.43,81.64,2777,42.73,Spring,Electronics,126,15
492.64,60.88,5,183.6,3.04,8.5,95.78,977,62.01,Spring,Electronics,126,16
285.83,35.47,0,88.47,3.55,18.26,92.05,1511,19.33,Summer,Electronics,126,17
582.25,64.45,7,245.88,3.15,14.17,118.44,471,43.53,Summer,Electronics,126,18
382.81,30.73,7,140.14,4.48,19.04,106.88,452,86.84,Winter,Home,127,1
348.44,14.48,6,135.1,4.59,10.41,72.61,802,45.57,Winter,Home,127,2
482,54.16,9,257.07,2.21,4.12,135.47,944,37.09,Spring,Home,127,3
360.51,31.51,8,124.46,4.83,13.63,78.39,585,76.43,Spring,Home,127,4
366.78,19.03,7,138.63,4.69,14.94,107.31,564,74.94,Spring,Home,127,5
338.05,24.42,6,190.17,4.08,8.01,110.34,1861,62.18,Summer,Home,127,6
402.02,89.07,10,91.06,4.81,2.61,95.15,1102,72.52,Summer,Home,127,7
443.03,11,13,311.4,3.7,5,106.97,1209,29.7,Summer,Home,127,8
228.57,15.55,8,124.58,3.16,17.12,113.63,1673,17.78,Fall,Home,127,9
181.15,6.13,4,129.62,3.95,11.38,107.21,1164,65.3,Fall,Home,127,10
589.58,56.43,9,272.86,4.34,21.42,106.83,691,88.27,Fall,Home,127,11
359.77,6.34,9,210.05,3.55,16.13,94.05,1349,18.7,Winter,Home,127,12
246.64,31.41,6,63.49,4.33,6.25,93.23,343,12.22,Winter,Home,127,13
320.24,23.61,6,145.39,3.58,10.37,132.95,1005,14.23,Spring,Home,127,14
408.97,68.95,7,118.36,4.11,20.56,99.04,748,29.09,Spring,Home,127,15
607.35,65.2,5,292.47,3.61,19.23,104.47,360,42.48,Spring,Home,127,16
209.84,17.47,7,44.96,4.16,23.1,106.1,606,71.32,Summer,Home,127,17
565.38,21.32,10,436.8,4.59,10.48,109.57,1636,17.35,Summer,Home,127,18
500.7,13.21,8,309.43,4.64,31.41,110.32,1206,69.11,Winter,Fashion,128,1
267.93,28.32,5,121.48,4.6,5.07,88.81,1512,10.89,Winter,Fashion,128,2
402.56,18.63,7,218.04,4.14,5.61,86.98,629,38.16,Spring,Fashion,128,3
336.96,43.43,8,111.65,4.57,22.21,104.03,643,51.67,Spring,Fashion,128,4
334.18,36.15,11,153.26,4.14,17.13,122.02,774,38.74,Spring,Fashion,128,5
134.89,19.61,6,70.8,4.37,6.95,96.61,933,43.65,Summer,Fashion,128,6
254.16,11.19,9,118.25,4.37,5.62,128.06,1240,75.84,Summer,Fashion,128,7
292.81,33.36,11,82.53,4.78,9.26,95.29,373,54.49,Summer,Fashion,128,8
290.99,43.22,7,104.26,4.16,20.51,107.62,1153,19.49,Fall,Fashion,128,9
445.77,30.42,3,250.83,3.89,9.65,106.14,571,35.46,Fall,Fashion,128,10
240.98,39.77,6,37.17,4.41,11.51,104.55,541,55.18,Fall,Fashion,128,11
316.96,49.28,8,146.23,4.18,9.16,117.24,1857,45.42,Winter,Fashion,128,12
362.84,8.63,8,169.83,4.69,17.12,115.09,644,32.97,Winter,Fashion,128,13
373.67,25.62,7,185.82,3.76,16.8,93.42,598,65.83,Spring,Fashion,128,14
678.38,28.69,9,488.95,3.17,16.28,100.18,973,40.13,Spring,Fashion,128,15
157.96,11.15,11,86.27,2.42,9.13,102.91,917,12.42,Spring,Fashion,128,16
412.4,50.9,7,219.15,4.1,9.47,85.74,737,35.56,Summer,Fashion,128,17
371.41,21.51,11,202.37,4.56,6.58,103.07,924,44.22,Summer,Fashion,128,18
584.33,19.08,9,329.14,3.99,9.47,91.45,582,44.03,Winter,Electronics,129,1
482.93,30.19,5,194.68,4.63,9.56,77.74,723,56.09,Winter,Electronics,129,2
190.06,13.97,3,77.46,4.51,4.01,82.93,1552,52.03,Spring,Electronics,129,3
299.11,17.18,7,120.24,4.45,11.83,97.63,984,19.23,Spring,Electronics,129,4
223.59,14.21,7,100.26,3.64,11.34,85.94,1608,56.39,Spring,Electronics,129,5
196.03,10.48,6,104.61,3.3,11.94,104.62,1730,64.97,Summer,Electronics,129,6
563.38,59.12,7,270.62,3.63,7.98,80.3,962,60.29,Summer,Electronics,129,7
333.56,35.8,9,153.05,4.54,15.31,78.56,1246,39.78,Summer,Electronics,129,8
365.54,57.29,4,86.03,4.47,6.4,90.07,1611,62.3,Fall,Electronics,129,9
551.67,53.81,8,230.05,3.49,4.67,101.91,806,51.71,Fall,Electronics,129,10
748.26,72.04,8,348.67,4.76,12.6,103.73,1016,42.38,Fall,Electronics,129,11
458.35,59.47,9,157.19,4.28,9.16,108.3,813,80.26,Winter,Electronics,129,12
614.21,35.94,14,291.1,4.72,5.32,87.82,862,23.35,Winter,Electronics,129,13
409.14,55.33,9,95.66,4.68,23.99,119.69,628,25.66,Spring,Electronics,129,14
657.43,94.26,10,230.27,4.89,17.28,109.63,356,33.44,Spring,Electronics,129,15
513.21,84.51,14,142.04,3.02,11.77,106.14,561,21.35,Spring,Electronics,129,16
459.83,33.47,10,227.27,4.62,15.74,97.81,1020,65.93,Summer,Electronics,129,17
304.59,70.05,8,52.46,4.36,1.79,100.27,2273,57.65,Summer,Electronics,129,18
362.79,17.42,2,180.7,3.48,9.72,103.53,665,54.4,Winter,Electronics,130,1
307.18,22.11,16,74.29,4.76,5.76,106.6,619,72.89,Winter,Electronics,130,2
307.98,25.04,6,112.29,4.38,13.11,125.71,1287,76.14,Spring,Electronics,130,3
433.72,42.35,10,146.6,4.34,12.33,114.09,795,46.28,Spring,Electronics,130,4
398.1,40.27,3,179.37,4.67,9.34,76.87,1080,61.06,Spring,Electronics,130,5
510.84,79.18,6,215.84,4.82,15.25,111.9,1982,19.36,Summer,Electronics,130,6
312.39,51.85,15,76.12,4.07,19.34,78.9,1033,61.45,Summer,Electronics,130,7
343.52,41.6,9,96.3,4.47,3.36,119.94,714,59.78,Summer,Electronics,130,8
208.5,15.7,11,29.31,3.64,17.2,112.16,711,40.24,Fall,Electronics,130,9
290.19,25.76,2,75.84,4.51,11.1,99.19,668,35.67,Fall,Electronics,130,10
404.83,22.11,10,181.8,4.65,24.31,122.42,866,42.08,Fall,Electronics,130,11
355.07,12.64,9,208.73,3.68,14.12,93.47,1822,54.91,Winter,Electronics,130,12
303.41,26.88,7,87.04,4.41,1.85,94.75,1089,67.2,Winter,Electronics,130,13
556.24,13.78,8,293.41,4.51,16.39,129.6,428,37.06,Spring,Electronics,130,14
305.41,12.44,11,145.06,4.12,11.6,99.17,855,54.9,Spring,Electronics,130,15
588,51.93,11,299.83,3.24,12.04,113.12,613,35.81,Spring,Electronics,130,16
352.77,14.13,7,233.36,4.22,13.87,107.29,2286,59.32,Summer,Electronics,130,17
299.42,29.11,6,163.41,4.91,14.8,97.98,2331,59.45,Summer,Electronics,130,18
570.78,82.41,5,259.93,4.12,20.33,95.27,1094,49.73,Winter,Fashion,131,1
325.7,34.42,13,108.2,4.48,13.06,111.68,1182,82.28,Winter,Fashion,131,2
309.64,53.08,10,80.45,4.81,21.9,79.58,1230,67.99,Spring,Fashion,131,3
346.87,36.59,6,210.08,3.72,16.76,83.04,783,47.63,Spring,Fashion,131,4
546.64,82.14,10,216.17,4.92,20.35,97.52,1310,36.35,Spring,Fashion,131,5
285.82,12.59,10,173.35,2.67,15.3,90.41,994,68.3,Summer,Fashion,131,6
385.87,22.24,8,232.08,4.81,8.01,98.12,594,35.33,Summer,Fashion,131,7
330.32,22.85,9,217.38,3.53,20.85,62.6,1245,31.97,Summer,Fashion,131,8
350.65,57.13,7,139.55,3.87,2.57,102.75,1194,54.7,Fall,Fashion,131,9
583.66,75.31,9,266.82,3.77,15.72,118.36,1557,92.97,Fall,Fashion,131,10
201.72,16.18,8,51.13,4.74,3.94,117.6,402,54.56,Fall,Fashion,131,11
418.46,33.82,7,196.32,4.27,6.05,95.1,922,50.66,Winter,Fashion,131,12
513.42,53.34,10,221.78,4.78,12.3,132.43,1041,56.89,Winter,Fashion,131,13
305.63,39.68,8,118.35,4.6,15.66,82.67,1192,33.67,Spring,Fashion,131,14
279.17,17.69,12,138.28,4.28,3.84,101.86,1252,69.94,Spring,Fashion,131,15
230.83,21.53,9,144.64,3.58,6.66,69.47,828,52.56,Spring,Fashion,131,16
344.35,44.23,7,137.4,4.11,0.84,120.06,777,16.17,Summer,Fashion,131,17
572.9,84.54,13,229.95,3.29,22.27,128.89,1149,66.21,Summer,Fashion,131,18
546.34,51.52,0,243.51,4.94,16.36,102.93,667,56.67,Winter,Home,132,1
445.31,36.87,12,179.94,4.39,9.74,135.26,788,54.24,Winter,Home,132,2
177.17,31.66,4,68.01,3.52,8.15,80.56,1236,41.62,Spring,Home,132,3
542.39,24.4,8,315.68,4.13,10.01,106.68,1212,29.33,Spring,Home,132,4
275.34,28.06,15,107.68,4.63,15.89,99.32,1447,36.28,Spring,Home,132,5
348.34,34.77,9,160.03,3.45,28.37,107.07,322,32.94,Summer,Home,132,6
404.42,41.42,10,222.36,3.63,21.42,94.85,1148,28.44,Summer,Home,132,7
502.08,59.99,10,220.33,4.44,7.88,84.16,1084,72.77,Summer,Home,132,8
405.01,79.71,2,110.47,4.48,7.08,85.91,285,35.75,Fall,Home,132,9
255.58,55.55,9,59.72,4.72,4.39,91.17,1022,68.49,Fall,Home,132,10
332.74,27.4,18,126.58,4.38,10.14,103.34,1082,30.56,Fall,Home,132,11
304.01,39.17,8,37.99,4.41,15.99,89.8,435,46.36,Winter,Home,132,12
308.73,46.56,10,87.73,4.73,12.6,102.15,1409,48.2,Winter,Home,132,13
359.2,24.46,10,139.94,4.21,5.89,110.71,680,94.55,Spring,Home,132,14
241.99,14.46,9,102.44,4.7,20.68,74.59,1243,38.97,Spring,Home,132,15
399.11,57.18,4,149.95,3.21,17.69,109.04,659,54.77,Spring,Home,132,16
296.87,33.09,7,137.31,4.63,21.54,114.62,1174,70.66,Summer,Home,132,17
333.48,14.9,6,116.9,4.79,5.28,89.42,521,65.94,Summer,Home,132,18
265.42,13.3,8,100.82,4.44,18.37,90.04,997,25.01,Winter,Electronics,133,1
400.26,37,2,158.64,4.38,16.1,86.07,730,36.55,Winter,Electronics,133,2
204.35,10.64,13,103.52,4.13,12.26,97.14,1729,31.68,Spring,Electronics,133,3
481.67,32.89,7,242.04,3.73,17.58,98.55,1008,37.09,Spring,Electronics,133,4
379.98,26.68,12,132.69,4.8,3.64,105.54,657,74.26,Spring,Electronics,133,5
432.05,36.11,14,211.15,2.93,8,112.46,515,73.89,Summer,Electronics,133,6
474.46,74.75,7,115.45,4.67,4.17,110.47,640,37.89,Summer,Electronics,133,7
578.51,33.84,9,283.04,4.48,10,95.5,1110,19.95,Summer,Electronics,133,8
226.68,16.15,18,95.43,4.34,6.21,98.79,1619,35.24,Fall,Electronics,133,9
438.31,17.31,11,215.03,4.55,15.04,95.3,569,69.33,Fall,Electronics,133,10
420.85,45.45,14,175.09,4.05,5.21,111.44,1057,39.41,Fall,Electronics,133,11
337.46,21.16,10,126.2,3.7,19.9,124.15,1031,55.88,Winter,Electronics,133,12
393.48,29.88,6,135.98,3.79,7.59,103.83,709,36.47,Winter,Electronics,133,13
750.02,38.78,5,428.49,4.63,9.78,109.62,910,52.02,Spring,Electronics,133,14
373.64,32.62,7,166.76,3.05,18.1,103.04,929,36.39,Spring,Electronics,133,15
443.13,61.03,7,153.5,4.85,10.81,99.17,741,38.32,Spring,Electronics,133,16
261.87,11.75,7,121.77,4.29,28.18,84.9,910,50.79,Summer,Electronics,133,17
540.75,24.45,7,334.83,4.2,4.48,84.01,1001,35.68,Summer,Electronics,133,18
267.82,28.2,10,87.99,3.69,5.99,100.23,815,60.7,Winter,Home,134,1
217.26,42.74,0,51.45,4.81,24.34,98.34,1480,45.84,Winter,Home,134,2
421.24,48.88,3,129.85,4.3,2.36,87.4,412,45.52,Spring,Home,134,3
415.67,33.34,5,232.68,4.28,4.43,127.74,636,9.16,Spring,Home,134,4
344.02,12.4,2,236.89,4.21,11.12,88.55,780,52.07,Spring,Home,134,5
269.29,7.13,5,113.54,4.4,2.51,85.96,470,49.05,Summer,Home,134,6
159.51,9.84,8,87.09,3.95,17.06,88.28,1590,41.72,Summer,Home,134,7
344.31,74.85,4,65.52,3.74,3.37,94.1,631,52.69,Summer,Home,134,8
167.66,10.01,6,37.66,4.52,4.15,77.37,932,67.66,Fall,Home,134,9
283.8,18.39,8,140.24,4.23,16.49,135.47,939,56.69,Fall,Home,134,10
447.83,27.85,6,246.88,4.12,4.07,109.1,673,51.42,Fall,Home,134,11
367.9,56.47,6,60.61,4.58,3.94,104.88,487,48.26,Winter,Home,134,12
498.33,46.17,10,242.36,4.15,15.75,109.75,809,10.68,Winter,Home,134,13
454.59,24.01,13,224.74,4.61,9.25,84.6,613,67.62,Spring,Home,134,14
339.65,39.46,8,141.81,3.6,6.79,96.79,1273,47.35,Spring,Home,134,15
484.08,10.05,10,312.62,4.64,10.43,92.81,1166,62.18,Spring,Home,134,16
456.64,42.07,5,195.46,4.87,3.44,104.17,922,72.67,Summer,Home,134,17
269.81,22.61,6,120.45,4.62,11.15,75.78,1860,49.37,Summer,Home,134,18
348.34,40.93,7,129.18,4.77,7.3,102.47,821,41.86,Winter,Home,135,1
424.46,46.42,15,202.7,4.6,12.68,90.23,1131,52.51,Winter,Home,135,2
290.99,37.09,7,84.66,4.56,13.11,92.65,710,72.43,Spring,Home,135,3
540.57,41.06,8,295.74,3.79,8.82,89.76,629,82.38,Spring,Home,135,4
331.43,54.83,7,78.5,4.72,5.34,112.15,770,52.37,Spring,Home,135,5
237.03,20.44,6,94.85,4.45,9.22,107.69,1130,34.95,Summer,Home,135,6
458.05,48.8,8,215.56,4.43,13.87,103.76,1277,49.33,Summer,Home,135,7
400.28,33.36,8,171.05,4.49,1.18,100.71,523,89.7,Summer,Home,135,8
403.28,18.69,9,167.71,4.81,18.18,112.06,353,52.68,Fall,Home,135,9
240.72,8.26,11,70.43,4.83,1.37,95.18,322,67.19,Fall,Home,135,10
424.84,51.71,8,160.65,4.42,7.4,119.4,855,46.66,Fall,Home,135,11
309.78,81.38,11,99.24,4.75,14.21,120.36,3246,31.35,Winter,Home,135,12
576.8,14.66,5,348.7,4.84,9.87,101.74,604,29.98,Winter,Home,135,13
345.26,13.11,8,196.79,3.74,2.19,96.29,1606,72.95,Spring,Home,135,14
388.17,34.34,4,182.17,4.41,17.82,113.27,1157,33.67,Spring,Home,135,15
345.91,75.84,5,89.46,4.59,24.07,82.82,1094,26.83,Spring,Home,135,16
224.69,34.21,8,76.23,4.31,15.38,92.02,1297,61.96,Summer,Home,135,17
424.39,51.91,8,134.57,4.36,11.23,103.94,319,72.65,Summer,Home,135,18
288.17,35.54,5,109.83,2.93,18.55,111.33,1336,75.97,Winter,Home,136,1
319.77,8.67,10,138.95,4.7,8.71,119.46,1287,78.44,Winter,Home,136,2
197.19,20.69,8,75.56,4.06,10.19,71.2,1196,41.98,Spring,Home,136,3
400.59,39.81,9,190.53,4.41,24.23,85.8,1120,61.25,Spring,Home,136,4
295.58,52.49,11,93.86,3.84,16.78,102.05,829,48.55,Spring,Home,136,5
286.84,23.92,8,104.66,2.95,7.8,112.18,565,58.22,Summer,Home,136,6
566.67,42.64,13,311.08,4.44,9.67,106.6,917,64.73,Summer,Home,136,7
388.11,55.24,10,146.1,4.19,9.45,60.56,361,33.34,Summer,Home,136,8
275.99,16.92,7,129.03,3.62,1.83,86.82,1086,69.05,Fall,Home,136,9
238.22,14.28,11,109.75,4.04,12.69,83.22,1155,45.33,Fall,Home,136,10
279.41,50.26,13,60.36,4.39,6.97,105.31,1073,84.02,Fall,Home,136,11
496.19,35.21,6,200.5,4.73,21.1,93.05,418,79.81,Winter,Home,136,12
262.78,51.33,7,106.21,4.43,10.14,121.72,1745,55.75,Winter,Home,136,13
407.38,18.76,7,225.79,3.75,10.88,87.36,870,51.85,Spring,Home,136,14
312.33,22.33,11,98.83,4.43,15.49,97.51,957,74.75,Spring,Home,136,15
772.4,110.21,14,338.49,4.66,8.28,74.74,1378,50.2,Spring,Home,136,16
280.39,10,6,138.23,4.76,11.37,101.12,1104,87.33,Summer,Home,136,17
348.44,25.38,9,142.88,4.69,8.47,122.36,471,28.92,Summer,Home,136,18
430.1,23,7,241.58,4.61,8.28,113.1,1177,52.64,Winter,Fashion,137,1
479.05,56.78,5,211.52,4.35,12.28,100.32,1182,40.72,Winter,Fashion,137,2
505.59,22.47,10,298.91,4.25,16.75,104.52,1035,49.1,Spring,Fashion,137,3
332.95,49.93,12,147.13,4.67,9.98,66.42,1503,63.39,Spring,Fashion,137,4
347.08,28.47,8,130.32,4.39,15.9,105.17,604,10.81,Spring,Fashion,137,5
259.17,28.95,5,116.7,4.25,6.58,81.95,1058,71.67,Summer,Fashion,137,6
519.34,20.82,6,302.52,4.73,14.23,106.47,1182,52.23,Summer,Fashion,137,7
324.56,18.67,10,157.29,4.48,9.81,107.37,1400,81.67,Summer,Fashion,137,8
198.84,10.17,6,113.19,4.72,21.34,94.14,1399,25.58,Fall,Fashion,137,9
309.37,11.82,10,113.2,4.93,6.02,109.63,857,80.82,Fall,Fashion,137,10
263.93,35.6,10,68.35,4.7,9.46,103.78,596,67.58,Fall,Fashion,137,11
266.68,17.63,3,119.88,4.25,23.59,103.01,1054,32.15,Winter,Fashion,137,12
369.35,18.91,12,139.16,4.15,1.35,100.4,507,46.36,Winter,Fashion,137,13
447.75,14.39,8,245.88,4.05,18.39,96.03,563,71.99,Spring,Fashion,137,14
399.84,61.4,7,161.28,4.11,12.06,100.54,802,46.43,Spring,Fashion,137,15
226.57,19.52,11,73.57,4.47,10.74,112.72,1029,45.13,Spring,Fashion,137,16
348.02,42.71,7,145,3.65,22.97,68.45,874,54.04,Summer,Fashion,137,17
347.03,31.65,3,194.27,2.88,7.19,98.32,1204,60.85,Summer,Fashion,137,18
430.63,65.12,4,139.51,4.55,5.41,83.18,1136,75.51,Winter,Electronics,138,1
477.52,65.51,5,123.45,4.25,12.78,114.71,865,56.1,Winter,Electronics,138,2
390.5,17.24,8,163.6,4.6,6.05,110.09,546,54.93,Spring,Electronics,138,3
525.07,30.1,8,312.83,4.39,24.1,111.51,1151,50.47,Spring,Electronics,138,4
254.74,8.12,9,114.54,3.58,2.49,69.9,1219,34.24,Spring,Electronics,138,5
446.73,12.27,12,236.87,3.86,7.08,107.06,419,42.69,Summer,Electronics,138,6
322.15,33.81,8,116.95,2.58,19.15,101.68,1022,33.54,Summer,Electronics,138,7
357.44,28.2,9,251.86,4.04,13.1,122.91,1851,50.28,Summer,Electronics,138,8
311.18,18.09,10,162.64,4.23,7.72,110.74,1745,38.14,Fall,Electronics,138,9
302.95,32.44,8,110.39,3.45,13.1,83.36,767,56.24,Fall,Electronics,138,10
303.92,15.07,9,118.37,4.61,23.12,116.77,723,57.83,Fall,Electronics,138,11
318.32,21.17,9,117.69,3.37,9.14,98.8,991,59.34,Winter,Electronics,138,12
383.35,17.83,8,105.51,3.77,17.21,117.7,509,60.3,Winter,Electronics,138,13
337.15,5.58,7,185.17,4.16,1.92,86.56,1148,47.6,Spring,Electronics,138,14
353.18,31.18,9,153.16,4.35,30.18,93.9,786,20.39,Spring,Electronics,138,15
305.12,53.9,9,65.29,4.52,9.13,95.83,767,76.78,Spring,Electronics,138,16
436.69,37.21,11,158.03,3.81,12.78,85.91,256,82.59,Summer,Electronics,138,17
436.79,15.17,7,225.36,3.03,13.59,115.07,721,80.29,Summer,Electronics,138,18
367.34,29.61,10,171.95,4.69,9.7,91.7,1117,62.17,Winter,Fashion,139,1
180.55,13.21,4,134.53,4.09,18.35,73.06,2138,73.08,Winter,Fashion,139,2
282.77,32.47,9,95.52,4.4,17.27,67.01,654,41.9,Spring,Fashion,139,3
256.93,12.67,6,130.67,3.94,21.1,130.55,811,25.87,Spring,Fashion,139,4
247.2,54.36,12,101.08,4.23,12.27,97.57,2957,15.22,Spring,Fashion,139,5
301.2,16.01,6,186.87,4.53,13.82,111.93,1916,59.42,Summer,Fashion,139,6
342.28,66.8,7,105.28,4.68,10.7,95.05,718,59.34,Summer,Fashion,139,7
256.46,25.27,10,139.3,3.65,15.76,93.54,866,33.86,Summer,Fashion,139,8
399.89,18.07,6,223.58,4.18,18.77,97.66,496,51.67,Fall,Fashion,139,9
301.96,35.54,10,119.09,4.42,5.8,66.1,655,19.96,Fall,Fashion,139,10
342.72,70.46,4,76.27,4.18,4.37,101.38,690,31.75,Fall,Fashion,139,11
381.57,15.04,13,218.77,4.87,18.33,95.62,752,70.25,Winter,Fashion,139,12
490.53,11.36,7,296.46,4.37,28.92,115.15,1283,53.16,Winter,Fashion,139,13
444.39,69.23,10,139.56,4.1,7.95,76.66,291,56.78,Spring,Fashion,139,14
330.24,51.93,9,82.08,4.16,22.44,112.37,764,53.87,Spring,Fashion,139,15
414.64,57.37,4,161.4,4.69,14.19,102.38,1213,50.83,Spring,Fashion,139,16
486.27,73.74,8,189.92,4.77,31.62,119.73,1195,33.73,Summer,Fashion,139,17
439.73,31.38,7,218.51,4.31,11.3,97,666,77.33,Summer,Fashion,139,18
437.64,60.47,8,114.06,4.06,8.96,78.49,364,37.77,Winter,Electronics,140,1
383.89,33.58,11,113.28,3.92,9.13,103.89,503,10.27,Winter,Electronics,140,2
317.81,34.47,13,88.37,3.79,14.82,118.13,1539,81.21,Spring,Electronics,140,3
301.94,13.33,11,106.21,4.53,12.53,133.19,1408,57.1,Spring,Electronics,140,4
365.12,16.46,4,176.02,4.26,17.67,86.69,443,35.53,Spring,Electronics,140,5
281.41,61.04,8,66.29,4.77,11.3,78.03,1227,66.51,Summer,Electronics,140,6
245.21,8.6,6,150.59,3.66,18,122.46,1649,55.3,Summer,Electronics,140,7
388.53,18.76,9,205.91,4.19,14.67,121.47,1021,72.64,Summer,Electronics,140,8
444.84,10.53,8,175.26,4.22,4.78,104.75,743,80.58,Fall,Electronics,140,9
484.32,45.86,9,209.81,3.85,10.33,105.91,581,43.64,Fall,Electronics,140,10
424.79,41.25,7,156.46,4.28,12.11,100.52,583,21.68,Fall,Electronics,140,11
367.05,31.02,10,151.88,3.21,13.5,81,1306,49.96,Winter,Electronics,140,12
417.42,19.34,9,193.13,3.43,25.84,91.59,464,33.58,Winter,Electronics,140,13
387.98,35.01,5,147.81,4.88,9.67,108.04,1745,55.12,Spring,Electronics,140,14
218.92,18.16,7,104.41,3.41,17.13,88.45,1542,69.24,Spring,Electronics,140,15
351.95,52.43,8,85.09,4.06,19.04,101.99,1273,27.85,Spring,Electronics,140,16
235.24,46.57,12,51.63,3.62,16.08,100.74,1534,20.09,Summer,Electronics,140,17
409.19,25.91,11,165.1,4.82,21.63,115.94,573,35.84,Summer,Electronics,140,18
366.37,29.86,4,118.35,4.1,3.9,122.53,306,50.86,Winter,Electronics,141,1
397.74,35.58,8,162.67,4.7,16.02,81.52,1200,66.03,Winter,Electronics,141,2
354.06,25.66,7,127.34,3.84,4.3,119.89,811,53.47,Spring,Electronics,141,3
378.27,33.03,7,249.33,3.82,5.06,90.47,2219,31.2,Spring,Electronics,141,4
585.51,20.68,9,348.69,4.13,20.17,107.02,615,25.95,Spring,Electronics,141,5
385.1,44.76,4,127.6,4.55,3.44,105.22,462,26.46,Summer,Electronics,141,6
294.4,42.6,13,127.51,4.04,17.02,83.24,1575,34.21,Summer,Electronics,141,7
381.53,37.56,13,113.36,4.87,2.88,106.86,763,78.98,Summer,Electronics,141,8
350.71,17.85,7,146.06,4.68,3.54,106.58,632,39.45,Fall,Electronics,141,9
283.08,20.55,4,76.33,4.42,8.99,73.86,732,52.62,Fall,Electronics,141,10
516.58,87.66,5,178.53,4.78,5.79,113.99,1091,23.44,Fall,Electronics,141,11
400.53,39.02,3,146.61,3.73,9.91,83.23,1193,66.71,Winter,Electronics,141,12
227.98,27.56,12,62.7,3.75,15.93,107.69,1533,52.16,Winter,Electronics,141,13
517.65,58.94,6,190.01,4.6,14.5,87.07,623,32.69,Spring,Electronics,141,14
386.19,17.44,9,174.83,4.67,11.89,113.7,730,51.72,Spring,Electronics,141,15
